latitude,longitude,station_name,street_address,city,state,zip,num_points,operator,usage_cost
37.65335,-122.38116,PRIVATE GNE,353 Point San Bruno Blvd,South San Francisco,CA,94080,3,Unknown,Not specified
37.795402,-122.262753,Laney College,900 Fallon St,Oakland,CA,94607,1,Unknown,Not specified
37.812782,-122.26795,DENIZENAPTS DENIZEN1,2323 Valley St,Oakland,CA,94612,1,Unknown,Not specified
37.812626,-122.26786,DENIZENAPTS DENIZEN2,2323 Valley St,Oakland,CA,94612,1,Unknown,Not specified
37.8057657,-122.2652009,Kaiser Oakland Admin - 1800 Harrison,1800 Harrison Street,Oakland,CA,94612,1,Unknown,Not specified
37.8067169,-122.26548,CARCHARGING,1901 Harrison St,Oakland,CA,94612,2,Unknown,Not specified
37.6496413,-122.4042951,Hotel Focus SFO,111 Mitchell Avenue,South San Francisco,CA,94080,1,Unknown,Not specified
37.650723,-122.393229,CBRE 180 KIMBALL 1,180 Kimball Way,South San Francisco,CA,94080,1,Unknown,Not specified
37.652154,-122.382574,PRIVATE GNE,450 E Grand Ave,South San Francisco,CA,94080,1,Unknown,Not specified
37.807782,-122.265119,Lake Merritt Plaza,1999 Harrison Street,Oakland,CA,94612,1,Unknown,Not specified
37.652034,-122.381982,PRIVATE GNE PSA-8,450 E Grand Ave,South San Francisco,CA,94080,1,Unknown,Not specified
37.8052943,-122.2639631,Lake Park Garage,1850 Alice ST,Oakland,CA,94612,1,Unknown,Not specified
37.864414,-122.305478,EBRPD EASTSHORE BRK 1,West Frontage Road at University Avenue McLau,Berkeley,CA,94720,1,Unknown,Not specified
37.884242,-122.501416,475 E Strawberry Dr,475 E Strawberry Dr,Mill Valley,California,94941,2,Unknown,Not specified
37.810953,-122.26492,Caltrans - District 4,111 Grand Ave,Oakland,CA,94612,1,Unknown,Not specified
37.647798,-122.407022,Park 'N Fly,160 Produce Ave S,San Francisco,CA,94080,1,Unknown,Not specified
37.884559,-122.501939,CLUB@HARBOR PNT STATION 2,475 E Strawberry Dr,Mill Valley,CA,94941,1,Unknown,Not specified
37.81267929,-122.2650681,YMCA Garage-Ace,2353 Webster St,Oakland,CA,94612,1,Unknown,Not specified
37.650323,-122.383724,PRIVATE GNE PSB-2,625 E Grand Ave,South San Francisco,CA,94080,1,Unknown,Not specified
37.650313,-122.383669,PRIVATE GNE PSB-1,625 E Grand Ave,South San Francisco,CA,94080,1,Unknown,Not specified
37.792468,-122.259155,Peralta College,333 E 8th St,Oakland,CA,94606,2,Unknown,Not specified
37.810716,-122.263905,Lake Merritt Tower,155 Grand Ave,Oakland,CA,94612,2,Unknown,Not specified
37.815672,-122.265742,Downtown Auto Center,4145 Broadway,Oakland,CA,94611,1,Unknown,Not specified
37.855629,-122.293516,BAYER STATION LOT AA 11,7th St. at Grayson St,Berkeley,CA,94710,1,Unknown,Not specified
37.649883,-122.383271,PRIVATE GNE PSB-9,625 E Grand Ave,South San Francisco,CA,94080,1,Unknown,Not specified
37.64676,-122.42894,ChargeNet Taco Bell,465 El Camino Real,South San Francisco,CA,94080,3,Unknown,Not specified
37.64956,-122.38404,451 E Jamie Ct,451 E Jamie Ct,South San Francisco,California,94080,2,Unknown,Not specified
37.8521253,-122.2889822,Ashby Plaza,1025 Ashby Ave,Berkeley,CA,94710,1,Unknown,Not specified
37.853335,-122.290127,HEINZ GARAGE,920 Heinz Ave,Berkeley,CA,94710,1,Unknown,Free
37.853335,-122.290127,HEINZ GARAGE,920 Heinz Ave,Berkeley,CA,94710,1,Unknown,Not specified
37.648745,-122.452754,SFBENZ SSF MBSF STATION 8,2233 Gellert Blvd,South San Francisco,CA,94080,2,Unknown,Not specified
37.850452,-122.286958,FOUNDRY3100 FOUNDRY1,3100 San Pablo Ave,Berkeley,CA,94702,1,Unknown,Not specified
37.648728,-122.383267,SCAVENGER SSF SCAVENGER,500 E Jamie Ct,South San Francisco,CA,94080,1,Unknown,Not specified
37.820386,-122.265444,ALTABATESSUMMIT PCP GAR B2 N,435 Hawthorne Ave PCP Garage,Oakland,CA,94609,1,Unknown,Not specified
37.813032,-122.262285,VESPR RG - VESPR 13,312 24th St,Oakland,CA,94612,1,Unknown,Not specified
37.8160149,-122.2634295,Oakland Volkswagen,2740 Broadway ,Oakland,California,94612,1,Unknown,$0.20/minute
37.646425,-122.394272,CBRE EDGEWATER 2,300 Littlefield Ave,South San Francisco,CA,94080,1,Unknown,Not specified
37.821006,-122.265465,ALTABATESSUMMIT,435 Hawthorne Ave,Oakland,CA,94609,1,Unknown,Not specified
37.816651,-122.262942,Broadstone Axis,2820 Broadway,Oakland,CA,94611,1,Unknown,Not specified
37.8226414,-122.2655652,3400 Telegraph Ave,3400 Telegraph Ave,Oakland,CA,94609,1,Unknown,Not specified
37.8663298,-122.300963,431405 : Avalon Berkeley (Shared),651 Addison Street,Berkeley,CA,94710,1,Unknown,Not specified
37.8574194,-122.2902654,Kaiser Pardee Parking Lot,1010 Carleton Street,Berkeley,CA,94710,1,Unknown,Not specified
37.81333,-122.26058,Whole Foods Market,230 Bay Pl,Oakland,CA,94612,2,Unknown,Not specified
37.821428,-122.264027,ALTABATESSUMMIT LEVEL C,451 34th STREET MERRITT GARAGE,Oakland,CA,94609,1,Unknown,Not specified
37.644083016897255,-122.40393384955064,EV Range - SFO,"373 S Airport Blvd, ","South San Francisco, ",CA,94080,2,Unknown,$0.47 / kWh
37.645874,-122.452044,Safeway South San Francisco #3116,2255 Gellert Blvd,South San Francisco,CA,94080,3,Unknown,Not specified
37.7761751913388,-122.252344967774,Alameda Municipal Power - Free Level 3 Charging,2000 Grand St,Alameda,Alameda County,94501,2,Unknown,Free
37.8581676,-122.2896452,Kaiser - Medical Office Building (MOB) Berkeley,2621 Tenth Street,Berkeley,CA,94710,1,Unknown,Not specified
37.8672054,-122.299215,FOURTH STREET,1914 4th Street,Berkeley,CA,94710,1,Unknown,Not specified
37.7568664,-122.2531034,Alameda South Shore Center,2210 South Shore Center,Alameda,CA,94501,1,Unknown,Not specified
37.868356,-122.299916,FOURTH STREET,1916 5th Street,Berkeley,CA,94710,1,Unknown,Not specified
37.788073,-122.252071,HOMEWOOD SUITES,1103 Embarcadero,Oakland,CA,94606,1,Unknown,Not specified
37.820419,-122.261344,Nissan of Oakland,2735 Broadway,Oakland,CA,94611,2,Unknown,Not specified
37.86766,-122.29818,Aquatic 2,814 University Ave,Berkeley,CA,94710,1,Unknown,Not specified
37.87308489837231,-122.30507745615361,Extra Space Storage,601 Cedar St,Berkeley,CA,94710,1,Unknown,Free
37.79966,-122.25313,"Lucky 736 - Oakland, CA",247 East 18th Street,Oakland,CA,94606,1,Unknown,Not specified
37.783582,-122.249498,BASE Alameda 2,42 Eagle Rd,Alameda,CA,94501,2,Unknown,Not specified
37.79953,-122.25192,301 East 18th Street,301 East 18th Street,Oakland,CA,94606,1,Unknown,Not specified
37.8226947,-122.2596203,Kaiser Oakland 3510 Broadway,3510 Broadway,Oakland,CA,94611,1,Unknown,Not specified
37.8253573,-122.2609134,Kaiser - Oakland Dependency Clinic,380 West MacArthur Boulevard,Oakland,CA,94609,1,Unknown,Not specified
37.894729,-122.4998918,THE COVE,96 Barbaree Way,Tiburon,CA,94920,1,Unknown,Not specified
37.756611,-122.249282,"Alameda, Ca Supercharger",523 South Shore Center West,Alameda,CA,94501,1,Unknown,$0.26/kWh; other tariffs for older cars
37.895247,-122.499965,THE COVE 01TCBARB2NG,41 Barbaree Way,Belvedere Tiburon,CA,94920,1,Unknown,Not specified
37.638982,-122.398497,UNITED AIRLINES,182-394 N Access Rd,South San Francisco,CA,94080,1,Unknown,Not specified
37.895951,-122.50054,THE COVE 01TCLEASING2G,50 Barbaree Way,Belvedere Tiburon,CA,94920,1,Unknown,Not specified
37.63756520753884,-122.42070242359611,Chase San Bruno,1200 El Camino Real,San Bruno,CA,94066 ,3,Unknown,Not specified
37.785814,-122.246167,Best Western Plus - Bayside Hotel,1717 Embarcadero,Oakland,CA,94606,1,Unknown,Not specified
37.90537392873854,-122.3649674214441,Port of Richmond,1322 Canal Blvd,Richmond,CA,94804,1,Unknown,Not specified
37.897149,-122.499156,THE COVE 01TCCAPTAIN2G,12 Greenwood Cove Dr,Tiburon,CA,94920,1,Unknown,Not specified
37.8259611,-122.257787,Kaiser Oakland 3751 Broadway |P3567,3751 Broadway,Oakland,CA,94611,1,Unknown,Not specified
37.637894,-122.393375,UNITED AIRLINES SFOMP 1,797 N Field Rd,San Francisco,CA,94128,1,Unknown,Not specified
37.869385,-122.290889,CURBSIDE WEST LIBRARY,1125 University Ave,Berkeley,CA,94702,1,Unknown,Not specified
37.636189,-122.420257,The Shops at Tanforan - Tesla Supercharger,1150 El Camino Real,San Bruno,CA,94066,1,Unknown,Not specified
37.637586,-122.393174,UNITED AIRLINES SFOMP 4,797 N Field Rd,San Francisco,CA,94128,1,Unknown,Not specified
37.636483,-122.402106,CCSF - SFO SFO LTP 1L.42,806 S Airport Blvd Long Term Garage 2,San Francisco,CA,94128,1,Unknown,Not specified
37.6365787,-122.4006054,CCSF - SFO,806 S Airport Blvd,San Francisco,CA,94130,1,Unknown,Not specified
37.76514,-122.24384,1416 Oak St,1416 Oak St,Alameda,California,94501,2,Unknown,Free w/ paid parking 9-5
37.63559,-122.420259,"San Bruno, CA - El Camino Real (Wall Connector) - Tesla Destination",1150 El Camino Real,San Bruno,CA,94066,1,Unknown,Not specified
37.83755777390118,-122.2614257388036,Whole Foods Temescal (TCL),5110 Telegraph Ave,Oakland,CA,94609,2,Unknown,Not specified
37.766536,-122.24265,BROADWAY MGT 1516 OAK,1516 Oak St,Alameda,CA,94501,1,Unknown,Not specified
37.635603,-122.401317,CCSF - SFO SFO LTP 6K.1G,806 S Airport Blvd Long Term Garage 2,San Francisco,CA,94128,1,Unknown,Not specified
37.635566,-122.40137,CCSF - SFO SFO LTP 5K.3,806 S Airport Blvd Long Term Garage 2,San Francisco,CA,94128,1,Unknown,Not specified
37.634933,-122.4096,BMW GROUP,1000 San Mateo Ave,San Bruno,CA,94080,1,Unknown,Not specified
37.826318,-122.253741,CITY OF OAKLAND,4000 Howe St,Oakland,CA,94611,1,Unknown,Not specified
37.876105,-122.295227,BASEMENT JONES STATION 2,1080 Jones St,Berkeley,CA,94710,1,Unknown,Not specified
37.809965,-122.246595,Lake Park Lot Grand Lake,519 Lake Park Ave,Oakland,CA,94610,2,Unknown,Not specified
37.8921039,-122.520355,Shelter Bay HOA 5000,5000 Shelter Bay Avenue,Mill Valley,CA,94941,1,Unknown,Not specified
37.8931706,-122.5188352,Shelter Bay HOA 1000,1000 Shelter Bay Avenue,Mill Valley,CA,94941,1,Unknown,Not specified
37.88721877873871,-122.3091363341104,BAMC BUCHANAN 1,Buchanan St & I-80,Albany,CA,94706,1,Unknown,Not specified
37.895754523,-122.514606766,Paramount Property Co,1 Belvedere Pl,Mill Valley,CA,94941,1,Unknown,Not specified
37.80990219,-122.2444916,3250 Lakeshore Ave,3250 Lakeshore Ave,Oakland,California,94610,2,Unknown,Not specified
37.768952,-122.238654,EVCHARGENGO1800 1800 PARK 1,1800 Park St,Alameda,CA,94501,1,Unknown,Not specified
37.88061508080034,-122.2973049390045,Whole Foods - Gilman,1025 Gilman Street,Berkeley,California, 94710,3,Unknown,
37.91028203014655,-122.3595483800584,Ferry 1 of 4,1435 Harbour Way S,Richmond,CA,94804,1,Unknown,Not specified
37.63178,-122.399045,SFO Lot D,San Francisco International Airport,San Francisco,CA,94128,1,Unknown,Not specified
37.859806,-122.27198,CURBSIDE DERBY 01,2640 Martin Luther King Jr Way,Berkeley,CA,94703,1,Unknown,Not specified
37.631944,-122.3954,UNITED AIRLINES SFO EV 5,800 South Airport Blvd,San Francisco,CA,94128,1,Unknown,Not specified
37.631874,-122.395317,UNITED AIRLINES SFO EV 1,800 South Airport Blvd,San Francisco,CA,94128,1,Unknown,Not specified
37.631649,-122.395226,UNITED AIRLINES SFO EV 4,800 South Airport Blvd,San Francisco,CA,94128,1,Unknown,Not specified
37.6298198,-122.4234746,SFPCU,Unnamed Road,San Bruno,CA,94066,1,Unknown,Not specified
37.911944,-122.358392,Ford Point,1414 Harbour Way S,Richmond,CA,94804,3,Unknown,Not specified
37.91193,-122.357445,FORD POINT STATION 1,1414 Harbour way South,Richmond,CA,94804,1,Unknown,Not specified
37.8961549,-122.5221661,HAUKE PARK,1 Hamilton Dr,Mill Valley,CA,94941,1,Unknown,Not specified
37.884714004,-122.297712764,"University Village - Albany, CA",1080 Monroe Street,Albany,CA,94706,2,Unknown,Not specified
37.769111,-122.234205,Nob Hill Foods,2531 Blanding Ave,Alameda,CA,94501,2,Unknown,Not specified
37.632243,-122.464268,SMCCD,3300 College Rd,San Bruno,CA,94066,1,Unknown,Not specified
37.627555,-122.424712,WALMART EVSE SAN BRUNO STAT4,850 Cherry Ave,San Bruno,CA,94066,1,Unknown,Not specified
37.860998,-122.267515,SHATTUCK GARAGE CHARGER 1,2628 Shattuck Ave,Berkeley,CA,94704,1,Unknown,Not specified
37.6271757,-122.4224334,Bayhill III Office Center,"801 Traeger Avenue
Suite 110",San Bruno,CA,94066,1,Unknown,Not specified
37.89389,-122.53033,"Safeway 0788 (Mill Valley, CA)",1 Camino Alto,Mill Valley,CA,94941,3,Unknown,Not specified
37.627106,-122.424557,WALMART.COM,850 Cherry Ave,San Bruno,CA,94066,1,Unknown,Not specified
37.62714767,-122.4269409,901 Cherry Ave,901 Cherry Ave,San Bruno,California,94066,2,Unknown,Not specified
37.86162,-122.267672,G1A,2600 Shattuck Ave,Berkeley,CA,94704,1,Unknown,Not specified
37.899428,-122.318169,San Francisco Estuary Institute,4911 Central Ave,Richmond,CA,94804,1,Unknown,Not specified
37.6314033998172,-122.467531465081,College Rd,College Rd,San Bruno,California,94066,1,Unknown,Not specified
37.630683,-122.466066,SMCCD SKY LOT S B4,3300 College Dr,San Bruno,CA,94066,1,Unknown,Not specified
37.85553,-122.26077,Whole Foods Berkeley - Telegraph,3000 Telegraph Ave,Berkeley,CA,94705,3,Unknown,Not specified
37.724481,-122.241921,HOME2 SUITES EV 2,1660 Harbor Bay Pkwy,Alameda,CA,94502,1,Unknown,Not specified
37.630865,-122.468175,SMCCD SKY LOT M2,3300 College Rd. Skyline College,San Bruno,CA,94066,1,Unknown,Not specified
37.62583373124505,-122.42554770250464,Bayhill Shopping Center,851 Cherry Ave,San Bruno,CA,94066,1,Unknown,Not specified
