poi_id,category,type,name,latitude,longitude
508,parking,amenity,,37.73546563939001,-122.50459386268203
509,parking,amenity,,37.73540338233485,-122.50211205846675
510,parking,amenity,,37.751955904596564,-122.42028602639544
511,parking,amenity,BevMo! Customer Parking,37.74470615,-122.40364320000002
512,parking,amenity,Burger King Parking,37.74400076913393,-122.40388766175182
513,parking,amenity,McDonald's Customer Parking,37.74206743794868,-122.40528984473922
514,parking,amenity,,37.74181236868048,-122.40568392307058
515,parking,amenity,KOFY-TV Parking,37.74830282918412,-122.40241097992907
516,parking,amenity,,37.79795077955041,-122.43097526009771
517,parking,amenity,,37.74897527942406,-122.40297796483877
518,parking,amenity,,37.740762015752736,-122.40602365999126
519,parking,amenity,,37.73656795192831,-122.40622764580314
520,parking,amenity,,37.790454343054236,-122.41628853474823
521,parking,amenity,,37.7912487472763,-122.41360535563284
522,parking,amenity,EZ Public Parking,37.78429117388575,-122.41303568819684
523,parking,amenity,,37.78280727635721,-122.41191022323447
524,parking,amenity,,37.78331254023963,-122.41534420066398
525,parking,amenity,,37.79452821968616,-122.42354811479643
526,parking,amenity,Chinese Hospital Parking Garage,37.79524882761909,-122.409546800974
527,parking,amenity,,37.74070901164656,-122.3770213822244
528,parking,amenity,,37.772800815338535,-122.401856155858
529,parking,amenity,,37.79906225729199,-122.40272802288277
530,parking,amenity,,37.74422375068633,-122.37615697913883
531,parking,amenity,Parking Lot B,37.7210650897242,-122.47605974057373
532,parking,amenity,,37.78714490030503,-122.45281481204096
533,parking,amenity,,37.779509297625715,-122.48554233144885
534,parking,amenity,,37.78737497089315,-122.47386272515692
535,parking,amenity,,37.8035871,-122.47342025
536,parking,amenity,,37.801702625507026,-122.46636081449991
537,parking,amenity,The Wharf Garage,37.80767566835185,-122.41486075825544
538,parking,amenity,,37.80534589567369,-122.4063552175961
539,parking,amenity,,37.805996085218624,-122.4067050526111
540,parking,amenity,Main Parking Garage,37.764059745485376,-122.45851603847936
541,parking,amenity,,37.72037024588408,-122.4799401719781
542,parking,amenity,,37.720539348740125,-122.47984567675115
543,parking,amenity,,37.72069707113311,-122.4780167750436
544,parking,amenity,,37.72077535,-122.4821869
545,parking,amenity,,37.720944821772385,-122.48207483806578
546,parking,amenity,,37.791359540522336,-122.41069389383185
547,parking,amenity,,37.79041576035597,-122.41050861521225
548,parking,amenity,,37.80306922202749,-122.46541870912367
549,parking,amenity,,37.801943949999995,-122.43480395000002
550,parking,amenity,,37.807463487568256,-122.44550480154273
551,parking,amenity,,37.80724177945611,-122.44492778479861
552,parking,amenity,,37.807884230686184,-122.4425446253608
553,parking,amenity,,37.75346288092462,-122.41582673104512
554,parking,amenity,,37.77082827328947,-122.41640657277974
555,parking,amenity,,37.80660669635311,-122.47551570243093
556,parking,amenity,,37.77783110374543,-122.39448138464236
557,parking,amenity,Downey Street Parking Lot,37.76601395000001,-122.4468099
558,parking,amenity,,37.779296664049056,-122.50138538832209
559,parking,amenity,,37.7708691721015,-122.47708719970448
560,parking,amenity,,37.76455258201388,-122.47120717896186
561,parking,amenity,Sutter Stockton Garage,37.78999148609839,-122.40650175840703
562,parking,amenity,,37.74945897379961,-122.42680566204197
563,parking,amenity,,37.72452672187688,-122.48162491612855
564,parking,amenity,,37.72885888122392,-122.47992073638116
565,parking,amenity,,37.724620824178274,-122.4755664278136
566,parking,amenity,,37.72473670533346,-122.47599066013834
567,parking,amenity,,37.729060348142305,-122.4788940915022
568,parking,amenity,,37.7292090199676,-122.47887264429676
569,parking,amenity,,37.727014941955744,-122.47913098907586
570,parking,amenity,,37.72765865776638,-122.48079010194274
571,parking,amenity,,37.724797380172404,-122.47632431632724
572,parking,amenity,,37.727202075387936,-122.47915805142902
573,parking,amenity,,37.72478338531783,-122.48017109641953
574,parking,amenity,,37.72574822736596,-122.47942109082061
575,parking,amenity,,37.72680971066667,-122.47882853333331
576,parking,amenity,,37.727108246526456,-122.48116565490221
577,parking,amenity,,37.72827579418257,-122.47997797062251
578,parking,amenity,Lot 20 Parking Structure,37.7252688045771,-122.48100441315918
579,parking,amenity,Parking Garage,37.72465489698689,-122.48089791220187
580,parking,amenity,,37.70806340412537,-122.46797009173369
581,parking,amenity,,37.7252279797008,-122.49881068524014
582,parking,amenity,,37.72592461507267,-122.49963174802144
583,parking,amenity,,37.72608044029831,-122.49946970740324
584,parking,amenity,,37.72629514911706,-122.50065106458298
585,parking,amenity,,37.712753367379,-122.4994842495448
586,parking,amenity,,37.71330477425231,-122.50021637856031
587,parking,amenity,,37.71251838241113,-122.49974338894822
588,parking,amenity,7th Avenue & Irving Lot,37.76356742574526,-122.46381928312447
589,parking,amenity,,37.73710965132839,-122.46956288628148
590,parking,amenity,,37.738112332785974,-122.4683825967204
591,parking,amenity,,37.8016261,-122.4524186
592,parking,amenity,,37.74476898746794,-122.45272154357797
593,parking,amenity,,37.745225150101184,-122.45186276664236
594,parking,amenity,,37.74458191885612,-122.45198291546166
595,parking,amenity,,37.74413304399733,-122.45367925651043
596,parking,amenity,,37.77386728053494,-122.41371952057108
597,parking,amenity,,37.77250735571154,-122.41279054260698
598,parking,amenity,,37.772962166286156,-122.40499410258838
599,parking,amenity,,37.77291145772996,-122.40440235065209
600,parking,amenity,,37.77057906946929,-122.40204231766961
601,parking,amenity,,37.74313805993829,-122.46860544546779
602,parking,amenity,,37.74296397409501,-122.47115731555887
603,parking,amenity,,37.78987406823969,-122.42366574581531
604,parking,amenity,,37.8041405215585,-122.4029599227876
605,parking,amenity,,37.74954424579177,-122.46074792861613
606,parking,amenity,,37.75033120828174,-122.46113749698794
607,parking,amenity,,37.74761565057093,-122.45940400576976
608,parking,amenity,,37.742679124496966,-122.48987279926702
609,parking,amenity,,37.74269741493722,-122.48948174421395
610,parking,amenity,,37.741756412151176,-122.49760763532092
611,parking,amenity,,37.783908789815754,-122.41729457682135
612,parking,amenity,,37.77147454064716,-122.41203442258332
613,parking,amenity,,37.753507939554645,-122.46701812339118
614,parking,amenity,,37.76811787308898,-122.49620355339854
615,parking,amenity,,37.76328930104041,-122.46665207941963
616,parking,amenity,,37.77342710691091,-122.43798966071327
617,parking,amenity,,37.76568638631766,-122.46602499717322
618,parking,amenity,,37.78761231888148,-122.41926142952536
619,parking,amenity,Fan Lot,37.77913595080597,-122.3882977519553
620,parking,amenity,,37.75486252155066,-122.42120319803729
621,parking,amenity,,37.77342355204017,-122.4398338054958
622,parking,amenity,,37.76420702582612,-122.45229850847701
623,parking,amenity,Zenanli Parking,37.768570740073265,-122.42116095023255
624,parking,amenity,,37.709923672938466,-122.49672278346813
625,parking,amenity,,37.768616502760096,-122.44920964288131
626,parking,amenity,,37.73389824581605,-122.49856568478042
627,parking,amenity,,37.72415011756613,-122.4827967257449
628,parking,amenity,,37.7137619134549,-122.4734592434296
629,parking,amenity,UC Law San Francisco Parking Garage,37.781246783939,-122.41668045301721
630,parking,amenity,,37.72477441346817,-122.44855210192354
631,parking,amenity,,37.72690038318935,-122.44797148932268
632,parking,amenity,,37.72635627495628,-122.44776227984559
633,parking,amenity,,37.73354019031893,-122.4473672648021
634,parking,amenity,,37.73386637360767,-122.44834693118615
635,parking,amenity,,37.72657544099845,-122.44297110902394
636,parking,amenity,,37.712551725746806,-122.42792642096838
637,parking,amenity,,37.715461854463925,-122.43141626436044
638,parking,amenity,,37.7979582,-122.40966085
639,parking,amenity,,37.79782939845143,-122.40986530145986
640,parking,amenity,,37.76402097106654,-122.42777540982344
641,parking,amenity,,37.73839196445123,-122.49134194521407
642,parking,amenity,,37.73530342807016,-122.41134461646641
643,parking,amenity,,37.74420584661734,-122.44101830647699
644,parking,amenity,,37.76297138312119,-122.48507130544671
645,parking,amenity,,37.763404921182165,-122.48543603236995
646,parking,amenity,,37.76368197441622,-122.48018411659196
647,parking,amenity,,37.76393317697804,-122.47855669307164
648,parking,amenity,,37.763468059472764,-122.48424924834863
649,parking,amenity,,37.78674999839642,-122.43381920209592
650,parking,amenity,,37.79550698896686,-122.40570378514461
651,parking,amenity,,37.772273532936964,-122.50948317685106
652,parking,amenity,,37.76125655327677,-122.38334867833564
653,parking,amenity,,37.78142850041117,-122.4135492966398
654,parking,amenity,,37.76104181913184,-122.46097401949487
655,parking,amenity,,37.76015301099278,-122.4613284132391
656,parking,amenity,,37.74251984280381,-122.47586687520555
657,parking,amenity,,37.713129634996825,-122.48570542133747
658,parking,amenity,,37.712212430627346,-122.48924337116425
659,parking,amenity,Paid Parking,37.73350701453517,-122.50603748241522
660,parking,amenity,,37.7415454137263,-122.38504556432171
661,parking,amenity,,37.7422378683481,-122.38556620761813
662,parking,amenity,,37.74131733438636,-122.38246254714903
663,parking,amenity,,37.7712462725209,-122.41863835465969
664,parking,amenity,,37.762990705590376,-122.41868841605947
665,parking,amenity,,37.762699061176306,-122.4187228885791
666,parking,amenity,,37.762783171504296,-122.4181071561395
667,parking,amenity,,37.77190749640915,-122.42087228045598
668,parking,amenity,,37.77200158581187,-122.42226977225289
669,parking,amenity,,37.74089970118785,-122.38925836851067
670,parking,amenity,,37.7364481264259,-122.38973899211541
671,parking,amenity,,37.767413250000004,-122.389604
672,parking,amenity,,37.77270678989645,-122.39867788624873
673,parking,amenity,,37.80210324411439,-122.45535489899932
674,parking,amenity,,37.74237449430951,-122.39571015305913
675,parking,amenity,,37.76155850226649,-122.42131148671294
676,parking,amenity,,37.75442618367477,-122.47940173181186
677,parking,amenity,,37.753877817802554,-122.47683734090683
678,parking,amenity,,37.805211046281656,-122.47636311995593
679,parking,amenity,,37.72316597855024,-122.45394407245296
680,parking,amenity,,37.723455307505176,-122.45571828900354
681,parking,amenity,,37.79638260606446,-122.47751232424073
682,parking,amenity,,37.79582459744034,-122.4777493240327
683,parking,amenity,,37.76113696134927,-122.41379922424886
684,parking,amenity,,37.731546656630734,-122.47426948512575
685,parking,amenity,,37.761434096113895,-122.41962522385069
686,parking,amenity,Upper Reservoir Parking Lot,37.722114188909956,-122.42321902347761
687,parking,amenity,,37.71964915597742,-122.42433561531375
688,parking,amenity,,37.715479207929995,-122.42455740932776
689,parking,amenity,,37.71973986672598,-122.41502836662887
690,parking,amenity,,37.72177352848549,-122.41363493836623
691,parking,amenity,,37.72264131760028,-122.41467529615912
692,parking,amenity,,37.718215412658225,-122.4121437580437
693,parking,amenity,,37.71594590102278,-122.41343978525117
694,parking,amenity,,37.714803182790405,-122.42505859513395
695,parking,amenity,,37.72101541736902,-122.41692790716901
696,parking,amenity,,37.71518674838531,-122.41248233235306
697,parking,amenity,,37.789686200188974,-122.41780414255089
698,parking,amenity,ace parking,37.79706514737146,-122.39627984028854
699,parking,amenity,,37.78103745,-122.42248924999998
700,parking,amenity,,37.78191765,-122.423172
701,parking,amenity,,37.78098187758634,-122.42291869089125
702,parking,amenity,,37.76763879845723,-122.43452556742731
703,parking,amenity,,37.76200431862331,-122.45568495975726
704,parking,amenity,,37.80493296296631,-122.41729398827394
705,parking,amenity,,37.77081318144578,-122.41920942523628
706,parking,amenity,,37.74908148152451,-122.39454828083164
707,parking,amenity,,37.74904627763802,-122.39637264040256
708,parking,amenity,,37.7760873844316,-122.43839755450517
709,parking,amenity,,37.77808531202694,-122.43457183924959
710,parking,amenity,,37.77839988063424,-122.43879444071462
711,parking,amenity,Enterprise Car Rental Parking,37.77249345775257,-122.41913959156096
712,parking,amenity,,37.79895290663111,-122.43739298748031
713,parking,amenity,,37.76559294825783,-122.39145796259028
714,parking,amenity,,37.779479438336416,-122.38807214864113
715,parking,amenity,,37.781663398321854,-122.3873636082158
716,parking,amenity,,37.787578757124,-122.4342395825609
717,parking,amenity,,37.78845330424228,-122.43499405666714
718,parking,amenity,,37.76500458359235,-122.41662490795848
719,parking,amenity,,37.80335016081508,-122.46646587790148
720,parking,amenity,,37.765940568069986,-122.49987715515579
721,parking,amenity,,37.76598365832231,-122.50090189502129
722,parking,amenity,,37.79247993072238,-122.39500422928064
723,parking,amenity,,37.7993825352337,-122.44305647270642
724,parking,amenity,,37.77380288883764,-122.42283710966447
725,parking,amenity,,37.77589419597547,-122.42827527954859
726,parking,amenity,,37.77613634609297,-122.43077227310857
727,parking,amenity,,37.77757577190027,-122.39049889036916
728,parking,amenity,,37.79987024495358,-122.43381805761864
729,parking,amenity,,37.800899393444766,-122.42645709030458
730,parking,amenity,,37.73077110397702,-122.48101757216632
731,parking,amenity,,37.80047072618344,-122.47559570303437
732,parking,amenity,,37.79985055888053,-122.47480661644465
733,parking,amenity,,37.79942198743841,-122.47325277613034
734,parking,amenity,,37.79930823154399,-122.47195130071047
735,parking,amenity,,37.800072465206036,-122.47377830183852
736,parking,amenity,,37.800416018110695,-122.47298547734505
737,parking,amenity,,37.80265481371597,-122.47598554568161
738,parking,amenity,,37.79874340205601,-122.47308799722893
739,parking,amenity,,37.77122911200302,-122.49697230113908
740,parking,amenity,,37.805948,-122.41506685000002
741,parking,amenity,,37.76613696257728,-122.4217485216051
742,parking,amenity,,37.746171727835616,-122.45159560159439
743,parking,amenity,St. Luke's Parking Garage,37.74675233173838,-122.42112846788774
744,parking,amenity,,37.74770154419267,-122.41985125662762
745,parking,amenity,,37.78730172463868,-122.40226517482503
746,parking,amenity,,37.722661681992456,-122.39599229249401
747,parking,amenity,,37.741606462729855,-122.5009587379504
748,parking,amenity,,37.74161765172728,-122.50069135145326
749,parking,amenity,,37.742337462617705,-122.49970807027215
750,parking,amenity,,37.74233146459729,-122.49987773019198
751,parking,amenity,,37.74219261170329,-122.50296753607351
752,parking,amenity,,37.74174470886058,-122.50200628369453
753,parking,amenity,,37.74160592305232,-122.5020391387244
754,parking,amenity,,37.742244265953545,-122.50190502458008
